
1.57130917	4.11477972	1.52623432	
1.57130917	3.76121966	1.52693846	
1.47332146	3.61383802	1.52693846	
1.47332146	3.93653487	1.52693846	
1.55742270	3.53683637	1.52693846	
1.55742270	3.78756240	1.52693846	
1.55742270	4.18142739	1.52693846	
1.55742270	4.18142739	1.52693846	
1.55742270	3.95326087	1.38433679	
1.55742270	3.64724424	1.38433679	
1.60082395	4.14234108	1.38433679	
1.60082395	4.48990038	1.38433679	
1.55785712	4.48990038	1.38433679	
1.55785712	4.17548038	1.38433679	
1.55785712	4.17548038	1.52289396	
1.55785712	4.43602337	1.52289396	
1.62275844	4.25613294	1.52289396	
1.62275844	4.16573091	1.52289396	
1.62275844	4.16573091	1.52289396	
1.62275844	3.80082103	1.42149377	
1.35962572	3.38666197	1.44800379	
1.35962572	3.46563277	1.44800379	
1.35962572	3.11726082	1.44771970	
1.35962572	3.08365723	1.44771970	
1.55813296	2.82874659	1.44771970	
1.55813296	3.08412489	1.44771970	
1.30696001	3.31255781	1.44771970	
1.66296877	3.57763573	1.44771970	
1.59668920	3.57763573	1.41988019	
1.59668920	3.40730353	1.41988019	
1.60318935	3.40730353	1.41988019	
1.60318935	3.40730353	1.50333798	
1.60318935	3.40730353	1.50333798	
1.28485107	3.70733877	1.55297470	
1.28485107	3.58577146	1.55297470	
1.28485107	3.57886259	1.55297470	
1.28485107	3.52058293	1.57037994	
1.28485107	3.52058293	1.57037994	
1.28485107	3.33124457	1.57037994	
1.37202729	3.33124457	1.57037994	
1.37202729	3.33124457	1.57037994	
1.37202729	3.33124457	1.57037994	
1.37202729	3.38109083	1.57037994	
1.51839201	3.52137520	1.57037994	
1.51839201	3.52137520	1.57037994	
1.51839201	3.73584883	1.56164156	
1.47268012	3.36494217	1.56164156	
1.47268012	2.97418373	1.56164156	
1.60674802	3.34355585	1.56164156	
1.60674802	3.45182124	1.56164156	
1.60674802	3.45182124	1.56164156	
1.55236256	3.03902015	1.56164156	
1.55236256	2.99218608	1.56164156	
1.55236256	2.73317477	1.56164156	
1.55236256	2.96595163	1.45283606	
1.57952575	2.50594587	1.45283606	
1.64431148	2.85196958	1.45283606	
1.72618000	3.33112656	1.45283606	
1.34713754	3.33112656	1.45283606	
1.34713754	3.33112656	1.45283606	
1.34713754	3.06285910	1.45283606	
1.34713754	2.99740387	1.45283606	
1.27589327	3.46771766	1.45283606	
1.38982901	3.41962697	1.38251867	
1.38982901	2.93106031	1.46589241	
1.37209298	3.34046898	1.46589241	
1.34125756	3.11083908	1.46589241	
1.48388630	2.67390449	1.46589241	
1.48388630	2.67390449	1.46589241	
1.58297866	2.60724804	1.46589241	
1.53646442	2.99092197	1.46589241	
1.28354679	3.48082919	1.46589241	
1.28354679	3.32102565	1.46589241	
1.28354679	3.02189761	1.46589241	
1.28354679	2.81678239	1.46589241	
1.28354679	2.97176093	1.46589241	
1.37709087	3.28061020	1.46589241	
1.37709087	3.28061020	1.46589241	
1.37709087	3.19248677	1.46589241	
1.53008739	3.19248677	1.67226796	
1.31207449	3.16744019	1.57295001	
1.31207449	3.16744019	1.57295001	
1.31207449	2.79019023	1.57295001	
1.33082029	2.89568788	1.57295001	
1.33082029	2.92736993	1.57295001	
1.66357921	2.92736993	1.57295001	
1.41755135	3.40214633	1.57295001	
1.52376034	3.40214633	1.57221789	
1.52376034	3.16808167	1.57221789	
1.52376034	2.92153409	1.57221789	
1.45540748	2.55428301	1.51744719	
1.45540748	2.37123147	1.51744719	
1.45540748	2.50708173	1.51744719	
1.45540748	2.95981926	1.51744719	
1.45540748	3.32418230	1.51744719	
1.45540748	3.30344641	1.51744719	
1.45540748	2.97790238	1.51744719	
1.33980379	2.51044251	1.51744719	
1.33980379	2.51044251	1.51744719	
1.48902997	2.65344297	1.51744719	
1.48902997	2.65344297	1.51744719	
1.48902997	2.65344297	1.60203885	
1.59020920	2.49841529	1.60203885	
1.59020920	2.49841529	1.60203885	
1.66567532	2.49841529	1.60203885	
1.66567532	2.58607259	1.55481392	
1.66567532	2.65529847	1.55481392	
1.66567532	2.65529847	1.55481392	
1.66567532	2.57809545	1.46629215	
1.63458659	3.01508954	1.46629215	
1.63458659	2.55030850	1.46629215	
1.57279698	2.55030850	1.46629215	
1.57279698	2.55030850	1.48270904	
1.62102419	2.61938218	1.48270904	
1.62102419	2.61938218	1.71082881	
1.62102419	2.51764584	1.71082881	
1.62102419	2.92711474	1.53313338	
1.65608782	2.73916444	1.53313338	
1.61172806	2.73916444	1.53313338	
1.61172806	2.63403966	1.53313338	
1.37757429	2.63403966	1.53313338	
1.37757429	3.01034399	1.53313338	
1.46002556	3.01034399	1.53313338	
1.46002556	3.01034399	1.51604512	
1.45841281	3.01034399	1.51604512	
1.68211105	3.34601251	1.51604512	
1.61776907	3.13865512	1.51604512	
1.61776907	3.13865512	1.51604512	
1.61776907	2.93975147	1.51604512	
1.61776907	3.25256679	1.51604512	
1.47371937	3.25256679	1.51604512	
1.44561023	3.19520067	1.51604512	
1.44561023	3.60841521	1.51604512	
1.44561023	4.05807304	1.51604512	
1.44561023	4.05807304	1.51604512	
1.58235305	3.74387647	1.51604512	
1.58235305	3.41777364	1.51604512	
1.58235305	3.28518961	1.51604512	
1.58235305	3.15961645	1.51604512	
1.58235305	2.81260665	1.51604512	
1.58235305	2.71020780	1.36299506	
1.51345423	3.04737012	1.36299506	
1.51345423	2.80007976	1.36299506	
1.51345423	3.10252053	1.36299506	
1.56722325	3.10252053	1.36299506	
1.61610111	3.10252053	1.45306894	
1.61610111	2.89937026	1.45306894	
1.61610111	2.46887159	1.45306894	
1.46958163	2.46887159	1.45306894	
1.46958163	2.87585380	1.51173116	
1.46958163	2.88433130	1.51173116	
1.64681918	3.17257010	1.51173116	
1.64681918	3.48427066	1.51173116	
1.64681918	3.15798119	1.52474850	
1.64681918	3.22809637	1.57612336	
1.64681918	3.22167143	1.57612336	
1.63345480	3.57136194	1.57612336	
1.40395354	3.92930150	1.51473242	
1.40395354	4.20750289	1.51473242	
1.40395354	4.20750289	1.47587282	
1.40395354	4.31874009	1.47587282	
1.54524264	4.38960233	1.47587282	
1.54524264	4.43878070	1.47587282	
1.54524264	4.37984603	1.47587282	
1.59213870	4.49966680	1.47587282	
1.59213870	4.91314957	1.47587282	
1.59213870	4.91314957	1.47587282	
1.66579181	4.91314957	1.47587282	
1.66579181	4.79831702	1.47587282	
1.66579181	4.57009045	1.47587282	
1.66579181	4.82375132	1.52921136	
1.66579181	4.71345727	1.52921136	
1.52538093	4.45977251	1.52921136	
1.52538093	4.45977251	1.52921136	
1.52538093	4.47869922	1.45302887	
1.52538093	4.01971446	1.45302887	
1.52538093	4.01971446	1.53089455	
1.36533870	4.14391090	1.53089455	
1.36533870	3.97959409	1.53089455	
1.21522628	3.84953344	1.53089455	
1.21522628	3.46058174	1.53089455	
1.60626344	3.46058174	1.51096991	
1.60626344	3.24982043	1.51096991	
1.51510432	3.24982043	1.51096991	
1.51510432	3.04896337	1.51096991	
1.51510432	3.43911932	1.51096991	
1.51164047	3.16847760	1.51096991	
1.68890665	2.69500709	1.51096991	
1.55020957	2.68327615	1.51096991	
1.55020957	2.81727519	1.42991752	
1.61784792	3.18065770	1.42991752	
1.61784792	3.42534826	1.42991752	
1.37691215	3.16346228	1.42991752	
1.37691215	3.11215061	1.42991752	
1.37691215	2.73530067	1.42991752	
1.50525242	2.73530067	1.42418568	
1.50525242	2.73530067	1.42418568	
1.58276119	2.73530067	1.42418568	
1.35937023	2.73530067	1.42418568	
1.35937023	3.06308119	1.42418568	
1.29889616	3.44786900	1.42418568	
1.36341056	3.43929629	1.52048780	
1.39504609	3.03196794	1.52048780	
1.39504609	3.35643232	1.44736380	
1.39504609	3.07829073	1.47096076	
1.39504609	3.16914058	1.47096076	
1.39504609	3.02891087	1.47096076	
1.39504609	3.32939742	1.47096076	
1.46850406	3.39883049	1.47096076	
1.47531781	3.37471838	1.51397457	
1.47531781	3.07893745	1.51397457	
1.38043756	3.07893745	1.51397457	
1.73561161	2.65507195	1.51397457	
1.43539008	2.65617272	1.51397457	
1.43539008	2.65617272	1.62573543	
1.43539008	2.64561666	1.62573543	
1.43539008	2.64561666	1.40823488	
1.28760830	2.64561666	1.40823488	
1.60537197	2.64561666	1.40823488	
1.60537197	2.64561666	1.40823488	
1.60537197	2.76930579	1.40823488	
1.60537197	3.12312356	1.40823488	
1.45933299	3.54630727	1.52160554	
1.45933299	3.83618671	1.52160554	
1.45933299	3.82721826	1.52160554	
1.45933299	3.82721826	1.52160554	
1.62060900	3.56065881	1.52160554	
1.62060900	3.65720122	1.52160554	
1.45073525	3.65720122	1.52160554	
1.45073525	3.30203483	1.52160554	
1.45073525	3.41479739	1.43728083	
1.45073525	3.09030406	1.42631282	
1.42542077	3.31566745	1.42631282	
1.42542077	3.79583313	1.42631282	
1.42542077	3.66364452	1.51685026	
1.42542077	3.59697646	1.51685026	
1.51844983	3.42567626	1.48816028	
1.51844983	3.44902027	1.48816028	
1.51844983	3.49846314	1.48816028	
1.51844983	3.57932744	1.48816028	
1.51844983	3.32332786	1.48816028	
1.38085071	2.93024938	1.51161887	
1.38085071	3.09207378	1.51161887	
1.38085071	3.16611587	1.51161887	
1.38085071	2.90286194	1.51161887	
1.38085071	2.70528991	1.51161887	
1.44576212	3.04969480	1.51161887	
1.44576212	2.88276392	1.51161887	
1.44576212	3.16772383	1.51161887	
1.44576212	3.21811807	1.50714004	
1.44576212	3.49349491	1.50714004	
1.52494875	3.70265167	1.50714004	
1.52494875	3.58159071	1.50714004	
1.41198054	3.47133835	1.50714004	
1.41198054	3.47133835	1.50714004	
1.41198054	3.48727284	1.50714004	
1.37914878	3.33532723	1.50714004	
1.31411952	3.66339413	1.50714004	
1.52327293	3.96113058	1.50714004	
1.52327293	4.12350134	1.50714004	
1.51793578	4.42375691	1.44110620	
1.51912518	4.42375691	1.44110620	
1.51912518	4.42375691	1.44110620	
1.51912518	4.50779902	1.44110620	
1.49774257	4.48805430	1.47341904	
1.49774257	3.98988486	1.47341904	
1.49774257	4.33244729	1.47341904	
1.60081474	4.50877040	1.57957888	
1.31463770	4.97345355	1.57957888	
1.31463770	4.99299401	1.57957888	
1.27184491	4.70822270	1.57957888	
1.27184491	4.67281943	1.57957888	
1.76464681	4.67281943	1.57957888	
1.78486747	4.67281943	1.57957888	
1.78486747	4.48094786	1.63074850	
1.83755084	4.43578272	1.63074850	
1.83640852	4.43578272	1.46647858	
1.50173476	4.00468192	1.46647858	
1.50173476	4.31408193	1.46647858	
1.50173476	3.99040509	1.48149566	
1.53126512	3.99040509	1.49444214	
1.53126512	4.19649798	1.49444214	
1.38777498	3.80590049	1.49444214	
1.38777498	3.40570986	1.49444214	
1.38777498	3.64895591	1.57892691	
1.35749866	3.64895591	1.65144870	
1.45042381	3.56506765	1.65144870	
1.50776581	3.09919062	1.41730523	
1.50776581	3.49293935	1.41730523	
1.50776581	3.37649143	1.49396523	
1.50776581	3.09011555	1.49396523	
1.50776581	2.79159561	1.49396523	
1.50207782	2.79159561	1.49396523	
1.50207782	2.73267834	1.49396523	
1.50207782	2.73267834	1.49396523	
1.50207782	2.73267834	1.49396523	
1.42300442	2.73267834	1.52662635	
1.42300442	3.04269415	1.52662635	
1.42300442	3.11821026	1.52662635	
1.59512029	2.84982858	1.52662635	
1.65034444	3.03894682	1.46919794	
1.65034444	2.97470255	1.46919794	
1.65034444	3.40564412	1.46919794	
1.65034444	3.57293947	1.46919794	
1.65034444	3.10343995	1.54648121	
1.64308780	3.20821435	1.54648121	
1.64308780	3.25396199	1.54648121	
1.59133000	3.51092440	1.54648121	
1.47649251	3.62178859	1.54648121	
1.47649251	3.62178859	1.54648121	
1.47649251	3.62178859	1.54648121	
1.47649251	3.62178859	1.54648121	
1.47649251	3.26193100	1.45525877	
1.47649251	2.95618722	1.45525877	
1.47649251	2.88406387	1.45525877	
1.47649251	3.10608209	1.71704187	
1.46735159	3.29001806	1.51941634	
1.46735159	3.26272134	1.51941634	
1.46735159	3.49074989	1.51941634	
1.46735159	3.61113530	1.51941634	
1.46735159	4.06817941	1.45865662	
1.46735159	3.57623098	1.58472427	
1.46735159	3.57623098	1.58472427	
1.46735159	3.61277619	1.58472427	
1.46735159	3.92230455	1.57908412	
1.46735159	3.45913577	1.57908412	
1.46735159	3.18164307	1.57908412	
1.46735159	3.36749372	1.57908412	
1.46735159	3.44820955	1.57908412	
1.46735159	3.36314270	1.57908412	
1.56062088	3.36314270	1.57908412	
1.56062088	3.09014029	1.47920074	
1.61920374	3.32356831	1.47920074	
1.61920374	3.25213214	1.33529527	
1.61920374	2.91875935	1.42111859	
1.27004853	2.87147239	1.42111859	
1.27004853	2.88900652	1.42111859	
1.49009033	2.88900652	1.42111859	
1.57273106	2.72799552	1.68804932	
1.64822897	2.53314251	1.76100401	
1.44162269	2.53314251	1.76987453	
1.44162269	2.53314251	1.42523420	
1.44162269	3.02482302	1.42523420	
1.44162269	2.95638020	1.42523420	
1.44162269	2.90647658	1.42523420	
1.44162269	2.94092780	1.60411870	
1.55499074	2.53756470	1.47793383	
1.55499074	2.37408694	1.47793383	
1.55499074	2.45093242	1.54326725	
1.55499074	2.91401063	1.54326725	
1.55499074	2.91401063	1.54326725	
1.55499074	2.68373798	1.54326725	
1.55499074	2.78029509	1.58780334	
1.55499074	2.49426407	1.58780334	
1.55499074	2.49426407	1.58780334	
1.39697181	2.97229595	1.58780334	
1.45617657	3.45663143	1.58780334	
1.45617657	3.00083589	1.58780334	
1.45617657	2.96272459	1.70605356	
1.59467808	2.65466364	1.70605356	
1.59467808	2.65466364	1.70605356	
1.59467808	2.94695464	1.70605356	
1.51454362	3.29303779	1.38750962	
1.51454362	3.09925244	1.38750962	
1.51454362	2.84405208	1.60360671	
1.51454362	2.84405208	1.60360671	
1.51454362	2.94733768	1.60360671	
1.51454362	2.79786522	1.60360671	
1.51454362	3.02612240	1.60360671	
1.43510878	2.80667271	1.60360671	
1.43510878	2.78181946	1.60360671	
1.43510878	2.82078059	1.60360671	
1.43510878	2.82078059	1.60360671	
1.45971320	3.09882322	1.60360671	
1.45971320	3.43584774	1.40993644	
1.45971320	3.24836369	1.40993644	
1.32152219	3.19797723	1.40993644	
1.60920514	3.04040049	1.40993644	
1.60920514	2.89276293	1.40993644	
1.60920514	2.66525261	1.40993644	
1.60920514	2.74108391	1.65752420	
1.35210277	2.64845108	1.65752420	
1.35210277	3.11230818	1.65752420	
1.35210277	2.97128625	1.65752420	
1.54558218	3.12590930	1.65752420	
1.54558218	2.77078899	1.72458328	
1.39698467	3.22691944	1.72458328	
1.39698467	2.89535105	1.38675940	
1.39698467	3.13433820	1.49587516	
1.39698467	3.31993570	1.58249574	
1.39698467	3.31993570	1.58249574	
1.39698467	2.98117984	1.56469756	
1.39698467	2.79548514	1.56469756	
1.39698467	2.76310254	1.56469756	
1.39698467	2.32642450	1.56469756	
1.39698467	2.62934860	1.56469756	
1.39698467	2.62934860	1.56469756	
1.45634402	2.62934860	1.57447251	
1.45634402	2.62934860	1.57447251	
1.45634402	2.62934860	1.57447251	
1.45634402	2.62934860	1.57447251	
1.45634402	2.48625793	1.57447251	
1.37895385	2.80783524	1.57447251	
1.37895385	2.56572825	1.57447251	
1.37895385	2.60139493	1.56631079	
1.37895385	2.60139493	1.56631079	
1.37895385	2.60139493	1.56631079	
1.37895385	2.79222665	1.37671736	
1.41420321	2.60991678	1.37671736	
1.41420321	2.84438082	1.66881091	
1.31801497	2.74438570	1.49620129	
1.31801497	3.22274965	1.49620129	
1.31801497	3.31286337	1.49620129	
1.31801497	2.95734334	1.49620129	
1.31801497	2.95734334	1.49620129	
1.47642918	2.89459147	1.49620129	
1.47642918	2.89459147	1.61216286	
1.52196818	3.34827295	1.62858900	
1.61623307	3.34827295	1.62858900	
1.57944924	3.14383233	1.62858900	
1.37382147	3.14383233	1.62858900	
1.37382147	3.43291779	1.62858900	
1.37382147	3.43291779	1.55364157	
1.37382147	3.47726160	1.55364157	
1.37382147	3.67795246	1.55364157	
1.37382147	3.44724596	1.44652611	
1.38916459	3.44724596	1.44652611	
1.38916459	3.44724596	1.44652611	
1.67402302	2.99225677	1.44652611	
1.66200890	2.99225677	1.47477919	
1.66200890	2.99225677	1.49123999	
1.66200890	2.99225677	1.49123999	
1.66200890	3.33005256	1.49123999	
1.66200890	2.92344899	1.47933356	
1.60333563	3.02203912	1.47933356	
1.60333563	3.02203912	1.56582370	
1.60333563	2.91886022	1.56582370	
1.60333563	2.98574664	1.56582370	
1.60333563	2.98574664	1.56582370	
1.60333563	2.64433464	1.56582370	
1.31009363	2.59725687	1.38838843	
1.31181899	2.81393248	1.70736486	
1.31181899	2.87350943	1.38074337	
1.31466703	2.56571002	1.38074337	
1.31466703	2.96754433	1.38074337	
1.49775332	2.57185957	1.45509305	
1.41571755	2.65230887	1.57518066	
1.41571755	2.95681660	1.57518066	
1.41571755	2.68651148	1.57518066	
1.41571755	2.80160759	1.57518066	
1.29208783	2.80160759	1.57518066	
1.29208783	2.83970610	1.57518066	
1.49570445	3.12143434	1.55420481	
1.49876286	3.02541476	1.55420481	
1.46679867	2.80424975	1.55420481	
1.46679867	2.80424975	1.48275779	
1.56262107	2.80424975	1.48275779	
1.40067908	2.88465299	1.48275779	
1.40067908	3.31643607	1.48275779	
1.40067908	2.91789168	1.48275779	
1.40067908	2.75376150	1.48275779	
1.34531585	2.79247686	1.48275779	
1.34531585	2.66014465	1.48275779	
1.34531585	2.71669320	1.48275779	
1.57901161	2.72905830	1.48275779	
1.57901161	2.72905830	1.48275779	
1.57901161	2.72905830	1.48275779	
1.57901161	2.64440685	1.48275779	
1.57901161	2.64440685	1.48275779	
1.34269547	2.22497297	1.48275779	
1.50566552	2.09118336	1.48275779	
1.36878029	2.14136101	1.64466346	
1.26469379	2.51314539	1.64466346	
1.54405604	2.96484630	1.46969884	
1.49792661	3.22231792	1.46969884	
1.49792661	2.92029387	1.46969884	
1.49792661	2.80556809	1.46969884	
1.49792661	3.15305609	1.74715816	
1.49792661	3.32759114	1.74715816	
1.54945515	2.92888182	1.74715816	
1.47022991	3.26746745	1.74715816	
1.47022991	3.26746745	1.74715816	
1.47022991	2.87580817	1.64869199	
1.47022991	2.62438730	1.64869199	
1.47022991	2.92087335	1.64869199	
1.47022991	2.42638567	1.64869199	
1.47022991	2.86401273	1.56416500	
1.37145924	2.86401273	1.56416500	
1.37145924	3.08368248	1.56416500	
1.37145924	2.90209777	1.56416500	
1.56375757	2.88152539	1.56252407	
1.56375757	2.88152539	1.56252407	
1.23850234	3.20800580	1.56252407	
1.41175685	3.20800580	1.56252407	
1.41175685	3.50272069	1.56252407	
1.41175685	3.38763441	1.56252407	
1.49514018	3.51413772	1.56252407	
1.49514018	3.50538659	1.56252407	
1.49514018	3.50538659	1.56252407	
1.49514018	3.73389114	1.38926603	
1.49514018	3.65745607	1.67368956	
1.49514018	3.85807639	1.35539415	
1.35182134	4.09272741	1.41868216	
1.46327878	4.33712855	1.41868216	
1.46327878	3.94752758	1.41868216	
1.46327878	3.66302650	1.55211699	
1.46327878	3.66302650	1.55211699	
1.46327878	3.66302650	1.55211699	
1.46327878	3.66302650	1.55211699	
1.46327878	3.22574841	1.55211699	
1.46327878	3.38148203	1.55211699	
1.36404991	3.38148203	1.55211699	
1.36404991	3.51201472	1.55211699	
1.36437267	3.20401474	1.55211699	
1.36437267	2.98534815	1.55211699	
1.25341334	2.88146470	1.50332402	
1.62734441	2.80743708	1.50332402	
1.33455184	3.13700612	1.50332402	
1.66987513	3.21892010	1.55570511	
1.31924931	2.82880958	1.55570511	
1.36248437	3.12256784	1.55570511	
1.36248437	3.24751645	1.55570511	
1.36248437	3.17212245	1.55570511	
1.36373633	3.17212245	1.55570511	
1.36373633	3.17212245	1.56667485	
1.30736835	2.92080522	1.56667485	
1.30736835	2.69119879	1.68930552	
1.30736835	2.69119879	1.68930552	
1.30736835	3.15656692	1.35727165	
1.46377388	3.15656692	1.35727165	
1.46377388	2.79408610	1.40564132	
1.46377388	2.69956879	1.40564132	
1.46377388	2.82245788	1.40936611	
1.46377388	2.53289544	1.40936611	
1.46377388	2.53289544	1.40936611	
1.41277004	2.53289544	1.50488666	
1.45062457	2.61210784	1.50488666	
1.45062457	2.61210784	1.50488666	
1.45062457	2.94668020	1.50488666	
1.45062457	2.80075837	1.50488666	
1.50788272	2.80075837	1.50488666	
1.50788272	2.99534502	1.50488666	
1.50788272	3.22310595	1.50488666	
1.50788272	3.59949419	1.50488666	
1.37779308	3.59949419	1.50488666	
1.57930761	3.19169311	1.50488666	
1.57930761	3.08350791	1.41632750	
1.57930761	2.94649136	1.41632750	
1.57930761	3.16858952	1.41632750	
1.57930761	3.17418184	1.41632750	
1.57930761	2.90901918	1.41632750	
1.57930761	2.97571785	1.41632750	
1.58096148	3.15354811	1.41632750	
1.61542666	3.15354811	1.41632750	
1.61542666	3.41758505	1.56113291	
1.61542666	2.93637659	1.56113291	
1.61542666	2.93637659	1.56113291	
1.61542666	2.85027122	1.56113291	
1.61542666	2.52481746	1.56113291	
1.61542666	2.47623383	1.56113291	
1.61542666	2.34292622	1.56113291	
